"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"2106",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325025e-05,0.000176276196048327,0.00012400970904854,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2107",1.36025166702723,0.217783672952512,-3.31721408624414e-05,5.53116194325022e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.00021429299839043,0.000659749521406251
"2108",1.36025166702723,0.217783672952512,-3.31721408624411e-05,5.53116194325015e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081739,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406245
"2109",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2110",1.36025166702723,0.217783672952512,-3.31721408624414e-05,5.53116194325021e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.000214292998390429,0.000659749521406251
"2111",1.36025166702723,0.217783672952512,-3.31721408624411e-05,5.53116194325014e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081738,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406244
"2112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134",1.36025166702723,0.217783672952512,-3.31721408624415e-05,5.53116194325023e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081744,0.000169544609742385,-0.00010847215718466,0.00021429299839043,0.000659749521406253
"2135",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2136",1.36025166702723,0.217783672952512,-3.31721408624404e-05,5.53116194325004e-05,0.000176276196048321,0.000124009709048535,-0.000388958157081732,0.00016954460974238,-0.000108472157184657,0.000214292998390423,0.000659749521406233
"2137",1.36025166702723,0.217783672952512,-3.31721408624409e-05,5.53116194325011e-05,0.000176276196048323,0.000124009709048537,-0.000388958157081737,0.000169544609742382,-0.000108472157184658,0.000214292998390426,0.00065974952140624
"2138",1.36025166702723,0.217783672952512,-3.31721408624388e-05,5.53116194324978e-05,0.000176276196048313,0.000124009709048529,-0.000388958157081714,0.000169544609742372,-0.000108472157184652,0.000214292998390413,0.000659749521406202
"2139",1.36025166702723,0.217783672952512,-3.31721408624398e-05,5.53116194324995e-05,0.000176276196048318,0.000124009709048533,-0.000388958157081726,0.000169544609742377,-0.000108472157184655,0.00021429299839042,0.000659749521406222
"2140",1.36025166702723,0.217783672952512,-3.31721408624415e-05,5.53116194325023e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081744,0.000169544609742385,-0.00010847215718466,0.00021429299839043,0.000659749521406253
"2141",1.36025166702723,0.217783672952512,-3.31721408624418e-05,5.53116194325027e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081747,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.000659749521406258
"2142",1.36025166702723,0.217783672952512,-3.31721408624418e-05,5.53116194325028e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081748,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.000659749521406259
"2143",1.36025166702723,0.217783672952512,-3.31721408624418e-05,5.53116194325027e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081747,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.000659749521406258
"2144",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2145",1.36025166702723,0.217783672952512,-3.31721408624418e-05,5.53116194325028e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081748,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.000659749521406259
"2146",1.36025166702723,0.217783672952512,-3.31721408624418e-05,5.53116194325028e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081748,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.000659749521406259
"2147",1.36025166702723,0.217783672952512,-3.31721408624418e-05,5.53116194325028e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081748,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.000659749521406259
"2148",1.36025166702723,0.217783672952512,-3.31721408624419e-05,5.5311619432503e-05,0.000176276196048329,0.000124009709048541,-0.000388958157081749,0.000169544609742388,-0.000108472157184662,0.000214292998390433,0.000659749521406261
"2149",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2155",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2156",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325025e-05,0.000176276196048327,0.00012400970904854,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2157",1.36025166702723,0.217783672952512,-3.31721408624404e-05,5.53116194325005e-05,0.000176276196048321,0.000124009709048535,-0.000388958157081733,0.00016954460974238,-0.000108472157184657,0.000214292998390423,0.000659749521406234
"2158",1.36025166702723,0.217783672952512,-3.31721408624414e-05,5.53116194325022e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.00021429299839043,0.000659749521406251
"2159",1.36025166702723,0.217783672952512,-3.31721408624409e-05,5.53116194325011e-05,0.000176276196048323,0.000124009709048537,-0.000388958157081737,0.000169544609742382,-0.000108472157184658,0.000214292998390426,0.000659749521406241
"2160",1.36025166702723,0.217783672952512,-3.31721408624417e-05,5.53116194325026e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081747,0.000169544609742387,-0.000108472157184661,0.000214292998390431,0.000659749521406257
"2161",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2162",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325017e-05,0.000176276196048325,0.000124009709048538,-0.00038895815708174,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2163",1.36025166702723,0.217783672952512,-3.31721408624403e-05,5.53116194325002e-05,0.00017627619604832,0.000124009709048535,-0.000388958157081731,0.00016954460974238,-0.000108472157184657,0.000214292998390423,0.000659749521406231
"2164",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2165",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2166",1.36025166702723,0.217783672952512,-3.31721408624403e-05,5.53116194325003e-05,0.00017627619604832,0.000124009709048535,-0.000388958157081731,0.00016954460974238,-0.000108472157184657,0.000214292998390423,0.000659749521406232
"2167",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2168",1.36025166702723,0.217783672952512,-3.31721408624415e-05,5.53116194325023e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2169",1.36025166702723,0.217783672952512,-3.31721408624401e-05,5.53116194324999e-05,0.000176276196048319,0.000124009709048534,-0.000388958157081729,0.000169544609742379,-0.000108472157184656,0.000214292998390421,0.000659749521406227
"2170",1.36025166702723,0.217783672952512,-3.31721408624414e-05,5.53116194325022e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.00021429299839043,0.000659749521406251
"2171",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2172",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325017e-05,0.000176276196048325,0.000124009709048538,-0.00038895815708174,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2173",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2174",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2175",1.36025166702723,0.217783672952512,-3.31721408624411e-05,5.53116194325014e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081739,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406244
"2176",1.36025166702723,0.217783672952512,-3.31721408624405e-05,5.53116194325007e-05,0.000176276196048322,0.000124009709048535,-0.000388958157081734,0.000169544609742381,-0.000108472157184657,0.000214292998390424,0.000659749521406236
"2177",1.36025166702723,0.217783672952512,-3.31721408624415e-05,5.53116194325023e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2178",1.36025166702723,0.217783672952512,-3.31721408624409e-05,5.53116194325011e-05,0.000176276196048323,0.000124009709048537,-0.000388958157081737,0.000169544609742382,-0.000108472157184658,0.000214292998390426,0.00065974952140624
"2179",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2180",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325016e-05,0.000176276196048324,0.000124009709048538,-0.00038895815708174,0.000169544609742383,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2181",1.36025166702723,0.217783672952512,-3.31721408624417e-05,5.53116194325026e-05,0.000176276196048327,0.00012400970904854,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406256
"2182",1.36025166702723,0.217783672952512,-3.31721408624414e-05,5.53116194325022e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.00021429299839043,0.000659749521406251
"2183",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325017e-05,0.000176276196048325,0.000124009709048538,-0.00038895815708174,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2184",1.36025166702723,0.217783672952512,-3.31721408624405e-05,5.53116194325006e-05,0.000176276196048322,0.000124009709048535,-0.000388958157081734,0.000169544609742381,-0.000108472157184657,0.000214292998390424,0.000659749521406236
"2185",1.36025166702723,0.217783672952512,-3.31721408624413e-05,5.5311619432502e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081742,0.000169544609742385,-0.00010847215718466,0.000214292998390429,0.00065974952140625
"2186",1.36025166702723,0.217783672952512,-3.31721408624404e-05,5.53116194325004e-05,0.000176276196048321,0.000124009709048535,-0.000388958157081732,0.00016954460974238,-0.000108472157184657,0.000214292998390423,0.000659749521406233
"2187",1.36025166702723,0.217783672952512,-3.31721408624411e-05,5.53116194325014e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081739,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406245
"2188",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2189",1.36025166702723,0.217783672952512,-3.31721408624406e-05,5.53116194325008e-05,0.000176276196048322,0.000124009709048536,-0.000388958157081735,0.000169544609742381,-0.000108472157184658,0.000214292998390425,0.000659749521406238
"2190",1.36025166702723,0.217783672952512,-3.31721408624415e-05,5.53116194325023e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2191",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2192",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325015e-05,0.000176276196048324,0.000124009709048538,-0.00038895815708174,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406246
"2193",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325017e-05,0.000176276196048325,0.000124009709048538,-0.00038895815708174,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2194",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325016e-05,0.000176276196048324,0.000124009709048538,-0.00038895815708174,0.000169544609742383,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2195",1.36025166702723,0.217783672952512,-3.3172140862441e-05,5.53116194325013e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081738,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406243
"2196",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325025e-05,0.000176276196048327,0.00012400970904854,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2197",1.36025166702723,0.217783672952512,-3.31721408624414e-05,5.53116194325021e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.000214292998390429,0.000659749521406251
"2198",1.36025166702723,0.217783672952512,-3.31721408624411e-05,5.53116194325015e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081739,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406245
"2199",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325025e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2200",1.36025166702723,0.217783672952512,-3.31721408624414e-05,5.53116194325021e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.000214292998390429,0.00065974952140625
"2201",1.36025166702723,0.217783672952512,-3.31721408624411e-05,5.53116194325014e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081739,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406244
"2202",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2203",1.36025166702723,0.217783672952512,-3.31721408624413e-05,5.5311619432502e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.000214292998390429,0.00065974952140625
"2204",1.36025166702723,0.217783672952512,-3.3172140862441e-05,5.53116194325012e-05,0.000176276196048323,0.000124009709048537,-0.000388958157081737,0.000169544609742382,-0.000108472157184658,0.000214292998390426,0.000659749521406242
"2205",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2206",1.36025166702723,0.217783672952512,-3.31721408624413e-05,5.5311619432502e-05,0.000176276196048326,0.000124009709048538,-0.000388958157081742,0.000169544609742385,-0.00010847215718466,0.000214292998390429,0.000659749521406249
"2207",1.36025166702723,0.217783672952512,-3.31721408624417e-05,5.53116194325026e-05,0.000176276196048327,0.00012400970904854,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406256
"2208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229",1.36025166702723,0.217783672952512,-3.31721408624413e-05,5.5311619432502e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081742,0.000169544609742385,-0.00010847215718466,0.000214292998390429,0.00065974952140625
"2230",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325025e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2231",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2232",1.36025166702723,0.217783672952512,-3.31721408624413e-05,5.5311619432502e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081742,0.000169544609742385,-0.00010847215718466,0.000214292998390429,0.00065974952140625
"2233",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325015e-05,0.000176276196048324,0.000124009709048538,-0.00038895815708174,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406246
"2234",1.36025166702723,0.217783672952512,-3.31721408624414e-05,5.53116194325022e-05,0.000176276196048326,0.000124009709048539,-0.000388958157081743,0.000169544609742385,-0.00010847215718466,0.00021429299839043,0.000659749521406251
"2235",1.36025166702723,0.217783672952512,-3.31721408624406e-05,5.53116194325008e-05,0.000176276196048322,0.000124009709048536,-0.000388958157081735,0.000169544609742381,-0.000108472157184658,0.000214292998390425,0.000659749521406238
"2236",1.36025166702723,0.217783672952512,-3.31721408624417e-05,5.53116194325026e-05,0.000176276196048327,0.00012400970904854,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406256
"2237",1.36025166702723,0.217783672952512,-3.31721408624418e-05,5.53116194325027e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081747,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.000659749521406258
"2238",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2239",1.36025166702723,0.217783672952512,-3.31721408624419e-05,5.53116194325029e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081749,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.00065974952140626
"2240",1.36025166702723,0.217783672952512,-3.31721408624417e-05,5.53116194325026e-05,0.000176276196048327,0.00012400970904854,-0.000388958157081746,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406256
"2241",1.36025166702723,0.217783672952512,-3.31721408624418e-05,5.53116194325027e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081747,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.000659749521406258
"2242",1.36025166702723,0.217783672952512,-3.31721408624419e-05,5.5311619432503e-05,0.000176276196048329,0.000124009709048541,-0.000388958157081749,0.000169544609742388,-0.000108472157184662,0.000214292998390433,0.000659749521406261
"2243",1.36025166702723,0.217783672952512,-3.31721408624419e-05,5.53116194325029e-05,0.000176276196048328,0.00012400970904854,-0.000388958157081749,0.000169544609742387,-0.000108472157184661,0.000214292998390432,0.00065974952140626
"2244",1.36025166702723,0.217783672952512,-3.31721408624399e-05,5.53116194324997e-05,0.000176276196048318,0.000124009709048533,-0.000388958157081727,0.000169544609742378,-0.000108472157184655,0.00021429299839042,0.000659749521406224
"2245",1.36025166702723,0.217783672952512,-3.3172140862441e-05,5.53116194325013e-05,0.000176276196048323,0.000124009709048537,-0.000388958157081738,0.000169544609742383,-0.000108472157184659,0.000214292998390426,0.000659749521406243
"2246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2250",1.36025166702723,0.217783672952512,-3.31721408624405e-05,5.53116194325006e-05,0.000176276196048321,0.000124009709048535,-0.000388958157081734,0.000169544609742381,-0.000108472157184657,0.000214292998390424,0.000659749521406236
"2251",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325017e-05,0.000176276196048325,0.000124009709048538,-0.00038895815708174,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2252",1.36025166702723,0.217783672952512,-3.31721408624409e-05,5.53116194325011e-05,0.000176276196048323,0.000124009709048537,-0.000388958157081737,0.000169544609742382,-0.000108472157184658,0.000214292998390426,0.000659749521406241
"2253",1.36025166702723,0.217783672952512,-3.31721408624397e-05,5.53116194324994e-05,0.000176276196048318,0.000124009709048533,-0.000388958157081725,0.000169544609742377,-0.000108472157184655,0.000214292998390419,0.000659749521406221
"2254",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2255",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.000108472157184661,0.000214292998390431,0.000659749521406255
"2256",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2257",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325016e-05,0.000176276196048324,0.000124009709048538,-0.00038895815708174,0.000169544609742383,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2258",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325018e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081741,0.000169544609742384,-0.000108472157184659,0.000214292998390428,0.000659749521406247
"2259",1.36025166702723,0.217783672952512,-3.31721408624411e-05,5.53116194325015e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081739,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406245
"2260",1.36025166702723,0.217783672952512,-3.3172140862441e-05,5.53116194325012e-05,0.000176276196048323,0.000124009709048537,-0.000388958157081737,0.000169544609742382,-0.000108472157184658,0.000214292998390426,0.000659749521406242
"2261",1.36025166702723,0.217783672952512,-3.31721408624412e-05,5.53116194325016e-05,0.000176276196048324,0.000124009709048538,-0.00038895815708174,0.000169544609742383,-0.000108472157184659,0.000214292998390428,0.000659749521406246
"2262",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2263",1.36025166702723,0.217783672952512,-3.31721408624413e-05,5.53116194325019e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081742,0.000169544609742384,-0.00010847215718466,0.000214292998390429,0.000659749521406249
"2264",1.36025166702723,0.217783672952512,-3.31721408624413e-05,5.53116194325019e-05,0.000176276196048325,0.000124009709048538,-0.000388958157081742,0.000169544609742384,-0.00010847215718466,0.000214292998390429,0.000659749521406249
"2265",1.36025166702723,0.217783672952512,-3.31721408624416e-05,5.53116194325024e-05,0.000176276196048327,0.000124009709048539,-0.000388958157081745,0.000169544609742386,-0.00010847215718466,0.00021429299839043,0.000659749521406254
"2266",1.36025166702723,0.217783672952512,-3.31721408624411e-05,5.53116194325014e-05,0.000176276196048324,0.000124009709048537,-0.000388958157081739,0.000169544609742383,-0.000108472157184659,0.000214292998390427,0.000659749521406244
"2267",1.36025166702723,0.217783672952512,-3.31721408624401e-05,5.53116194325e-05,0.00017627619604832,0.000124009709048534,-0.00038895815708173,0.000169544609742379,-0.000108472157184656,0.000214292998390422,0.000659749521406229
